index,split,dialect_region,speaker_id,filename,path_from_data_dir,path_from_data_dir_windows
3427.0,train,DR3,MDNS0,SA2.PHN,TRAIN/DR3/MDNS0/SA2.PHN,TRAIN\\DR3\\MDNS0\\SA2.PHN
3434.0,train,DR3,MDNS0,SA1.PHN,TRAIN/DR3/MDNS0/SA1.PHN,TRAIN\\DR3\\MDNS0\\SA1.PHN
3437.0,train,DR3,MDNS0,SI2271.PHN,TRAIN/DR3/MDNS0/SI2271.PHN,TRAIN\\DR3\\MDNS0\\SI2271.PHN
3438.0,train,DR3,MDNS0,SX201.PHN,TRAIN/DR3/MDNS0/SX201.PHN,TRAIN\\DR3\\MDNS0\\SX201.PHN
3441.0,train,DR3,MDNS0,SX111.PHN,TRAIN/DR3/MDNS0/SX111.PHN,TRAIN\\DR3\\MDNS0\\SX111.PHN
3446.0,train,DR3,MDNS0,SI873.PHN,TRAIN/DR3/MDNS0/SI873.PHN,TRAIN\\DR3\\MDNS0\\SI873.PHN
3453.0,train,DR3,MKXL0,SX285.PHN,TRAIN/DR3/MKXL0/SX285.PHN,TRAIN\\DR3\\MKXL0\\SX285.PHN
3472.0,train,DR3,MKXL0,SX195.PHN,TRAIN/DR3/MKXL0/SX195.PHN,TRAIN\\DR3\\MKXL0\\SX195.PHN
3474.0,train,DR3,MKXL0,SI1185.PHN,TRAIN/DR3/MKXL0/SI1185.PHN,TRAIN\\DR3\\MKXL0\\SI1185.PHN
3477.0,train,DR3,MKXL0,SI1958.PHN,TRAIN/DR3/MKXL0/SI1958.PHN,TRAIN\\DR3\\MKXL0\\SI1958.PHN
3480.0,train,DR3,MKXL0,SA2.PHN,TRAIN/DR3/MKXL0/SA2.PHN,TRAIN\\DR3\\MKXL0\\SA2.PHN
3481.0,train,DR3,MKXL0,SI1815.PHN,TRAIN/DR3/MKXL0/SI1815.PHN,TRAIN\\DR3\\MKXL0\\SI1815.PHN
3486.0,train,DR3,MKXL0,SA1.PHN,TRAIN/DR3/MKXL0/SA1.PHN,TRAIN\\DR3\\MKXL0\\SA1.PHN
3488.0,train,DR3,MKXL0,SX375.PHN,TRAIN/DR3/MKXL0/SX375.PHN,TRAIN\\DR3\\MKXL0\\SX375.PHN
3494.0,train,DR3,MKXL0,SX105.PHN,TRAIN/DR3/MKXL0/SX105.PHN,TRAIN\\DR3\\MKXL0\\SX105.PHN
3497.0,train,DR3,MKXL0,SX15.PHN,TRAIN/DR3/MKXL0/SX15.PHN,TRAIN\\DR3\\MKXL0\\SX15.PHN
3501.0,train,DR3,MPRD0,SX441.PHN,TRAIN/DR3/MPRD0/SX441.PHN,TRAIN\\DR3\\MPRD0\\SX441.PHN
3511.0,train,DR3,MPRD0,SX351.PHN,TRAIN/DR3/MPRD0/SX351.PHN,TRAIN\\DR3\\MPRD0\\SX351.PHN
3519.0,train,DR3,MPRD0,SX81.PHN,TRAIN/DR3/MPRD0/SX81.PHN,TRAIN\\DR3\\MPRD0\\SX81.PHN
3530.0,train,DR3,MPRD0,SI801.PHN,TRAIN/DR3/MPRD0/SI801.PHN,TRAIN\\DR3\\MPRD0\\SI801.PHN
3531.0,train,DR3,MPRD0,SX171.PHN,TRAIN/DR3/MPRD0/SX171.PHN,TRAIN\\DR3\\MPRD0\\SX171.PHN
3532.0,train,DR3,MPRD0,SI2061.PHN,TRAIN/DR3/MPRD0/SI2061.PHN,TRAIN\\DR3\\MPRD0\\SI2061.PHN
3533.0,train,DR3,MPRD0,SA2.PHN,TRAIN/DR3/MPRD0/SA2.PHN,TRAIN\\DR3\\MPRD0\\SA2.PHN
3537.0,train,DR3,MPRD0,SI1431.PHN,TRAIN/DR3/MPRD0/SI1431.PHN,TRAIN\\DR3\\MPRD0\\SI1431.PHN
3540.0,train,DR3,MPRD0,SA1.PHN,TRAIN/DR3/MPRD0/SA1.PHN,TRAIN\\DR3\\MPRD0\\SA1.PHN
3549.0,train,DR3,MPRD0,SX261.PHN,TRAIN/DR3/MPRD0/SX261.PHN,TRAIN\\DR3\\MPRD0\\SX261.PHN
3556.0,train,DR3,MAKR0,SX452.PHN,TRAIN/DR3/MAKR0/SX452.PHN,TRAIN\\DR3\\MAKR0\\SX452.PHN
3560.0,train,DR3,MAKR0,SX92.PHN,TRAIN/DR3/MAKR0/SX92.PHN,TRAIN\\DR3\\MAKR0\\SX92.PHN
3569.0,train,DR3,MAKR0,SX182.PHN,TRAIN/DR3/MAKR0/SX182.PHN,TRAIN\\DR3\\MAKR0\\SX182.PHN
3571.0,train,DR3,MAKR0,SI1982.PHN,TRAIN/DR3/MAKR0/SI1982.PHN,TRAIN\\DR3\\MAKR0\\SI1982.PHN
3579.0,train,DR3,MAKR0,SI1352.PHN,TRAIN/DR3/MAKR0/SI1352.PHN,TRAIN\\DR3\\MAKR0\\SI1352.PHN
3581.0,train,DR3,MAKR0,SA2.PHN,TRAIN/DR3/MAKR0/SA2.PHN,TRAIN\\DR3\\MAKR0\\SA2.PHN
3584.0,train,DR3,MAKR0,SX362.PHN,TRAIN/DR3/MAKR0/SX362.PHN,TRAIN\\DR3\\MAKR0\\SX362.PHN
3589.0,train,DR3,MAKR0,SA1.PHN,TRAIN/DR3/MAKR0/SA1.PHN,TRAIN\\DR3\\MAKR0\\SA1.PHN
3593.0,train,DR3,MAKR0,SX272.PHN,TRAIN/DR3/MAKR0/SX272.PHN,TRAIN\\DR3\\MAKR0\\SX272.PHN
3597.0,train,DR3,MAKR0,SI722.PHN,TRAIN/DR3/MAKR0/SI722.PHN,TRAIN\\DR3\\MAKR0\\SI722.PHN
3610.0,train,DR3,MILB0,SX93.PHN,TRAIN/DR3/MILB0/SX93.PHN,TRAIN\\DR3\\MILB0\\SX93.PHN
3616.0,train,DR3,MILB0,SX183.PHN,TRAIN/DR3/MILB0/SX183.PHN,TRAIN\\DR3\\MILB0\\SX183.PHN
3630.0,train,DR3,MILB0,SA2.PHN,TRAIN/DR3/MILB0/SA2.PHN,TRAIN\\DR3\\MILB0\\SA2.PHN
3631.0,train,DR3,MILB0,SX363.PHN,TRAIN/DR3/MILB0/SX363.PHN,TRAIN\\DR3\\MILB0\\SX363.PHN
3635.0,train,DR3,MILB0,SX3.PHN,TRAIN/DR3/MILB0/SX3.PHN,TRAIN\\DR3\\MILB0\\SX3.PHN
3637.0,train,DR3,MILB0,SA1.PHN,TRAIN/DR3/MILB0/SA1.PHN,TRAIN\\DR3\\MILB0\\SA1.PHN
3639.0,train,DR3,MILB0,SI807.PHN,TRAIN/DR3/MILB0/SI807.PHN,TRAIN\\DR3\\MILB0\\SI807.PHN
3644.0,train,DR3,MILB0,SX273.PHN,TRAIN/DR3/MILB0/SX273.PHN,TRAIN\\DR3\\MILB0\\SX273.PHN
3645.0,train,DR3,MILB0,SI903.PHN,TRAIN/DR3/MILB0/SI903.PHN,TRAIN\\DR3\\MILB0\\SI903.PHN
3647.0,train,DR3,MILB0,SI2163.PHN,TRAIN/DR3/MILB0/SI2163.PHN,TRAIN\\DR3\\MILB0\\SI2163.PHN
3653.0,train,DR3,FNTB0,SX33.PHN,TRAIN/DR3/FNTB0/SX33.PHN,TRAIN\\DR3\\FNTB0\\SX33.PHN
3656.0,train,DR3,FNTB0,SX123.PHN,TRAIN/DR3/FNTB0/SX123.PHN,TRAIN\\DR3\\FNTB0\\SX123.PHN
3661.0,train,DR3,FNTB0,SI573.PHN,TRAIN/DR3/FNTB0/SI573.PHN,TRAIN\\DR3\\FNTB0\\SI573.PHN
3663.0,train,DR3,FNTB0,SX393.PHN,TRAIN/DR3/FNTB0/SX393.PHN,TRAIN\\DR3\\FNTB0\\SX393.PHN
3669.0,train,DR3,FNTB0,SI1203.PHN,TRAIN/DR3/FNTB0/SI1203.PHN,TRAIN\\DR3\\FNTB0\\SI1203.PHN
3682.0,train,DR3,FNTB0,SX213.PHN,TRAIN/DR3/FNTB0/SX213.PHN,TRAIN\\DR3\\FNTB0\\SX213.PHN
3683.0,train,DR3,FNTB0,SA2.PHN,TRAIN/DR3/FNTB0/SA2.PHN,TRAIN\\DR3\\FNTB0\\SA2.PHN
3687.0,train,DR3,FNTB0,SA1.PHN,TRAIN/DR3/FNTB0/SA1.PHN,TRAIN\\DR3\\FNTB0\\SA1.PHN
3694.0,train,DR3,FNTB0,SI679.PHN,TRAIN/DR3/FNTB0/SI679.PHN,TRAIN\\DR3\\FNTB0\\SI679.PHN
3698.0,train,DR3,FNTB0,SX303.PHN,TRAIN/DR3/FNTB0/SX303.PHN,TRAIN\\DR3\\FNTB0\\SX303.PHN
3705.0,train,DR3,MRBC0,SI1665.PHN,TRAIN/DR3/MRBC0/SI1665.PHN,TRAIN\\DR3\\MRBC0\\SI1665.PHN
3710.0,train,DR3,MRBC0,SI599.PHN,TRAIN/DR3/MRBC0/SI599.PHN,TRAIN\\DR3\\MRBC0\\SI599.PHN
3718.0,train,DR3,MRBC0,SX419.PHN,TRAIN/DR3/MRBC0/SX419.PHN,TRAIN\\DR3\\MRBC0\\SX419.PHN
3726.0,train,DR3,MRBC0,SX239.PHN,TRAIN/DR3/MRBC0/SX239.PHN,TRAIN\\DR3\\MRBC0\\SX239.PHN
3729.0,train,DR3,MRBC0,SX59.PHN,TRAIN/DR3/MRBC0/SX59.PHN,TRAIN\\DR3\\MRBC0\\SX59.PHN
3732.0,train,DR3,MRBC0,SA2.PHN,TRAIN/DR3/MRBC0/SA2.PHN,TRAIN\\DR3\\MRBC0\\SA2.PHN
3734.0,train,DR3,MRBC0,SX149.PHN,TRAIN/DR3/MRBC0/SX149.PHN,TRAIN\\DR3\\MRBC0\\SX149.PHN
3739.0,train,DR3,MRBC0,SA1.PHN,TRAIN/DR3/MRBC0/SA1.PHN,TRAIN\\DR3\\MRBC0\\SA1.PHN
3743.0,train,DR3,MRBC0,SI1859.PHN,TRAIN/DR3/MRBC0/SI1859.PHN,TRAIN\\DR3\\MRBC0\\SI1859.PHN
3747.0,train,DR3,MRBC0,SX329.PHN,TRAIN/DR3/MRBC0/SX329.PHN,TRAIN\\DR3\\MRBC0\\SX329.PHN
3753.0,train,DR3,MAPV0,SX33.PHN,TRAIN/DR3/MAPV0/SX33.PHN,TRAIN\\DR3\\MAPV0\\SX33.PHN
3755.0,train,DR3,MAPV0,SI1923.PHN,TRAIN/DR3/MAPV0/SI1923.PHN,TRAIN\\DR3\\MAPV0\\SI1923.PHN
3756.0,train,DR3,MAPV0,SX123.PHN,TRAIN/DR3/MAPV0/SX123.PHN,TRAIN\\DR3\\MAPV0\\SX123.PHN
3761.0,train,DR3,MAPV0,SI663.PHN,TRAIN/DR3/MAPV0/SI663.PHN,TRAIN\\DR3\\MAPV0\\SI663.PHN
3765.0,train,DR3,MAPV0,SX393.PHN,TRAIN/DR3/MAPV0/SX393.PHN,TRAIN\\DR3\\MAPV0\\SX393.PHN
3779.0,train,DR3,MAPV0,SX213.PHN,TRAIN/DR3/MAPV0/SX213.PHN,TRAIN\\DR3\\MAPV0\\SX213.PHN
3780.0,train,DR3,MAPV0,SA2.PHN,TRAIN/DR3/MAPV0/SA2.PHN,TRAIN\\DR3\\MAPV0\\SA2.PHN
3785.0,train,DR3,MAPV0,SA1.PHN,TRAIN/DR3/MAPV0/SA1.PHN,TRAIN\\DR3\\MAPV0\\SA1.PHN
3788.0,train,DR3,MAPV0,SI1293.PHN,TRAIN/DR3/MAPV0/SI1293.PHN,TRAIN\\DR3\\MAPV0\\SI1293.PHN
3796.0,train,DR3,MAPV0,SX303.PHN,TRAIN/DR3/MAPV0/SX303.PHN,TRAIN\\DR3\\MAPV0\\SX303.PHN
3802.0,train,DR3,MRTC0,SX18.PHN,TRAIN/DR3/MRTC0/SX18.PHN,TRAIN\\DR3\\MRTC0\\SX18.PHN
3805.0,train,DR3,MRTC0,SX108.PHN,TRAIN/DR3/MRTC0/SX108.PHN,TRAIN\\DR3\\MRTC0\\SX108.PHN
3808.0,train,DR3,MRTC0,SI1458.PHN,TRAIN/DR3/MRTC0/SI1458.PHN,TRAIN\\DR3\\MRTC0\\SI1458.PHN
3810.0,train,DR3,MRTC0,SX378.PHN,TRAIN/DR3/MRTC0/SX378.PHN,TRAIN\\DR3\\MRTC0\\SX378.PHN
3823.0,train,DR3,MRTC0,SI2088.PHN,TRAIN/DR3/MRTC0/SI2088.PHN,TRAIN\\DR3\\MRTC0\\SI2088.PHN
3824.0,train,DR3,MRTC0,SX198.PHN,TRAIN/DR3/MRTC0/SX198.PHN,TRAIN\\DR3\\MRTC0\\SX198.PHN
3830.0,train,DR3,MRTC0,SI828.PHN,TRAIN/DR3/MRTC0/SI828.PHN,TRAIN\\DR3\\MRTC0\\SI828.PHN
3834.0,train,DR3,MRTC0,SA2.PHN,TRAIN/DR3/MRTC0/SA2.PHN,TRAIN\\DR3\\MRTC0\\SA2.PHN
3838.0,train,DR3,MRTC0,SA1.PHN,TRAIN/DR3/MRTC0/SA1.PHN,TRAIN\\DR3\\MRTC0\\SA1.PHN
3848.0,train,DR3,MRTC0,SX288.PHN,TRAIN/DR3/MRTC0/SX288.PHN,TRAIN\\DR3\\MRTC0\\SX288.PHN
3852.0,train,DR3,MTJM0,SX326.PHN,TRAIN/DR3/MTJM0/SX326.PHN,TRAIN\\DR3\\MTJM0\\SX326.PHN
3854.0,train,DR3,MTJM0,SI1856.PHN,TRAIN/DR3/MTJM0/SI1856.PHN,TRAIN\\DR3\\MTJM0\\SI1856.PHN
3860.0,train,DR3,MTJM0,SX146.PHN,TRAIN/DR3/MTJM0/SX146.PHN,TRAIN\\DR3\\MTJM0\\SX146.PHN
3866.0,train,DR3,MTJM0,SX236.PHN,TRAIN/DR3/MTJM0/SX236.PHN,TRAIN\\DR3\\MTJM0\\SX236.PHN
3871.0,train,DR3,MTJM0,SX56.PHN,TRAIN/DR3/MTJM0/SX56.PHN,TRAIN\\DR3\\MTJM0\\SX56.PHN
3876.0,train,DR3,MTJM0,SX416.PHN,TRAIN/DR3/MTJM0/SX416.PHN,TRAIN\\DR3\\MTJM0\\SX416.PHN
3879.0,train,DR3,MTJM0,SI1226.PHN,TRAIN/DR3/MTJM0/SI1226.PHN,TRAIN\\DR3\\MTJM0\\SI1226.PHN
3881.0,train,DR3,MTJM0,SA2.PHN,TRAIN/DR3/MTJM0/SA2.PHN,TRAIN\\DR3\\MTJM0\\SA2.PHN
3886.0,train,DR3,MTJM0,SA1.PHN,TRAIN/DR3/MTJM0/SA1.PHN,TRAIN\\DR3\\MTJM0\\SA1.PHN
3897.0,train,DR3,MTJM0,SI655.PHN,TRAIN/DR3/MTJM0/SI655.PHN,TRAIN\\DR3\\MTJM0\\SI655.PHN
3901.0,train,DR3,MCDC0,SX32.PHN,TRAIN/DR3/MCDC0/SX32.PHN,TRAIN\\DR3\\MCDC0\\SX32.PHN
3909.0,train,DR3,MCDC0,SX122.PHN,TRAIN/DR3/MCDC0/SX122.PHN,TRAIN\\DR3\\MCDC0\\SX122.PHN
3910.0,train,DR3,MCDC0,SI1922.PHN,TRAIN/DR3/MCDC0/SI1922.PHN,TRAIN\\DR3\\MCDC0\\SI1922.PHN
3913.0,train,DR3,MCDC0,SI662.PHN,TRAIN/DR3/MCDC0/SI662.PHN,TRAIN\\DR3\\MCDC0\\SI662.PHN
3916.0,train,DR3,MCDC0,SX392.PHN,TRAIN/DR3/MCDC0/SX392.PHN,TRAIN\\DR3\\MCDC0\\SX392.PHN
3927.0,train,DR3,MCDC0,SX212.PHN,TRAIN/DR3/MCDC0/SX212.PHN,TRAIN\\DR3\\MCDC0\\SX212.PHN
3931.0,train,DR3,MCDC0,SA2.PHN,TRAIN/DR3/MCDC0/SA2.PHN,TRAIN\\DR3\\MCDC0\\SA2.PHN
3935.0,train,DR3,MCDC0,SA1.PHN,TRAIN/DR3/MCDC0/SA1.PHN,TRAIN\\DR3\\MCDC0\\SA1.PHN
3940.0,train,DR3,MCDC0,SI1292.PHN,TRAIN/DR3/MCDC0/SI1292.PHN,TRAIN\\DR3\\MCDC0\\SI1292.PHN
3950.0,train,DR3,MCDC0,SX302.PHN,TRAIN/DR3/MCDC0/SX302.PHN,TRAIN\\DR3\\MCDC0\\SX302.PHN
3958.0,train,DR3,MTPP0,SI878.PHN,TRAIN/DR3/MTPP0/SI878.PHN,TRAIN\\DR3\\MTPP0\\SI878.PHN
3970.0,train,DR3,MTPP0,SX68.PHN,TRAIN/DR3/MTPP0/SX68.PHN,TRAIN\\DR3\\MTPP0\\SX68.PHN
3974.0,train,DR3,MTPP0,SX158.PHN,TRAIN/DR3/MTPP0/SX158.PHN,TRAIN\\DR3\\MTPP0\\SX158.PHN
3975.0,train,DR3,MTPP0,SX428.PHN,TRAIN/DR3/MTPP0/SX428.PHN,TRAIN\\DR3\\MTPP0\\SX428.PHN
3979.0,train,DR3,MTPP0,SA2.PHN,TRAIN/DR3/MTPP0/SA2.PHN,TRAIN\\DR3\\MTPP0\\SA2.PHN
3981.0,train,DR3,MTPP0,SI2138.PHN,TRAIN/DR3/MTPP0/SI2138.PHN,TRAIN\\DR3\\MTPP0\\SI2138.PHN
3986.0,train,DR3,MTPP0,SA1.PHN,TRAIN/DR3/MTPP0/SA1.PHN,TRAIN\\DR3\\MTPP0\\SA1.PHN
3990.0,train,DR3,MTPP0,SI1508.PHN,TRAIN/DR3/MTPP0/SI1508.PHN,TRAIN\\DR3\\MTPP0\\SI1508.PHN
3992.0,train,DR3,MTPP0,SX338.PHN,TRAIN/DR3/MTPP0/SX338.PHN,TRAIN\\DR3\\MTPP0\\SX338.PHN
3994.0,train,DR3,MTPP0,SX248.PHN,TRAIN/DR3/MTPP0/SX248.PHN,TRAIN\\DR3\\MTPP0\\SX248.PHN
4005.0,train,DR3,FMJF0,SI1884.PHN,TRAIN/DR3/FMJF0/SI1884.PHN,TRAIN\\DR3\\FMJF0\\SI1884.PHN
4008.0,train,DR3,FMJF0,SX444.PHN,TRAIN/DR3/FMJF0/SX444.PHN,TRAIN\\DR3\\FMJF0\\SX444.PHN
4017.0,train,DR3,FMJF0,SX84.PHN,TRAIN/DR3/FMJF0/SX84.PHN,TRAIN\\DR3\\FMJF0\\SX84.PHN
4024.0,train,DR3,FMJF0,SX354.PHN,TRAIN/DR3/FMJF0/SX354.PHN,TRAIN\\DR3\\FMJF0\\SX354.PHN
4027.0,train,DR3,FMJF0,SI624.PHN,TRAIN/DR3/FMJF0/SI624.PHN,TRAIN\\DR3\\FMJF0\\SI624.PHN
4030.0,train,DR3,FMJF0,SA2.PHN,TRAIN/DR3/FMJF0/SA2.PHN,TRAIN\\DR3\\FMJF0\\SA2.PHN
4033.0,train,DR3,FMJF0,SX174.PHN,TRAIN/DR3/FMJF0/SX174.PHN,TRAIN\\DR3\\FMJF0\\SX174.PHN
4037.0,train,DR3,FMJF0,SA1.PHN,TRAIN/DR3/FMJF0/SA1.PHN,TRAIN\\DR3\\FMJF0\\SA1.PHN
4044.0,train,DR3,FMJF0,SX264.PHN,TRAIN/DR3/FMJF0/SX264.PHN,TRAIN\\DR3\\FMJF0\\SX264.PHN
4048.0,train,DR3,FMJF0,SI1254.PHN,TRAIN/DR3/FMJF0/SI1254.PHN,TRAIN\\DR3\\FMJF0\\SI1254.PHN
4053.0,train,DR3,FSLS0,SX246.PHN,TRAIN/DR3/FSLS0/SX246.PHN,TRAIN\\DR3\\FSLS0\\SX246.PHN
4071.0,train,DR3,FSLS0,SX426.PHN,TRAIN/DR3/FSLS0/SX426.PHN,TRAIN\\DR3\\FSLS0\\SX426.PHN
4074.0,train,DR3,FSLS0,SX156.PHN,TRAIN/DR3/FSLS0/SX156.PHN,TRAIN\\DR3\\FSLS0\\SX156.PHN
4077.0,train,DR3,FSLS0,SI2316.PHN,TRAIN/DR3/FSLS0/SI2316.PHN,TRAIN\\DR3\\FSLS0\\SI2316.PHN
4079.0,train,DR3,FSLS0,SX66.PHN,TRAIN/DR3/FSLS0/SX66.PHN,TRAIN\\DR3\\FSLS0\\SX66.PHN
4083.0,train,DR3,FSLS0,SA2.PHN,TRAIN/DR3/FSLS0/SA2.PHN,TRAIN\\DR3\\FSLS0\\SA2.PHN
4085.0,train,DR3,FSLS0,SX202.PHN,TRAIN/DR3/FSLS0/SX202.PHN,TRAIN\\DR3\\FSLS0\\SX202.PHN
4089.0,train,DR3,FSLS0,SA1.PHN,TRAIN/DR3/FSLS0/SA1.PHN,TRAIN\\DR3\\FSLS0\\SA1.PHN
4097.0,train,DR3,FSLS0,SI1686.PHN,TRAIN/DR3/FSLS0/SI1686.PHN,TRAIN\\DR3\\FSLS0\\SI1686.PHN
4100.0,train,DR3,FSLS0,SI1056.PHN,TRAIN/DR3/FSLS0/SI1056.PHN,TRAIN\\DR3\\FSLS0\\SI1056.PHN
4104.0,train,DR3,MRTJ0,SI2032.PHN,TRAIN/DR3/MRTJ0/SI2032.PHN,TRAIN\\DR3\\MRTJ0\\SI2032.PHN
4106.0,train,DR3,MRTJ0,SX322.PHN,TRAIN/DR3/MRTJ0/SX322.PHN,TRAIN\\DR3\\MRTJ0\\SX322.PHN
4108.0,train,DR3,MRTJ0,SI772.PHN,TRAIN/DR3/MRTJ0/SI772.PHN,TRAIN\\DR3\\MRTJ0\\SI772.PHN
4109.0,train,DR3,MRTJ0,SX52.PHN,TRAIN/DR3/MRTJ0/SX52.PHN,TRAIN\\DR3\\MRTJ0\\SX52.PHN
4113.0,train,DR3,MRTJ0,SX232.PHN,TRAIN/DR3/MRTJ0/SX232.PHN,TRAIN\\DR3\\MRTJ0\\SX232.PHN
4122.0,train,DR3,MRTJ0,SX142.PHN,TRAIN/DR3/MRTJ0/SX142.PHN,TRAIN\\DR3\\MRTJ0\\SX142.PHN
4132.0,train,DR3,MRTJ0,SA2.PHN,TRAIN/DR3/MRTJ0/SA2.PHN,TRAIN\\DR3\\MRTJ0\\SA2.PHN
4133.0,train,DR3,MRTJ0,SI1551.PHN,TRAIN/DR3/MRTJ0/SI1551.PHN,TRAIN\\DR3\\MRTJ0\\SI1551.PHN
4137.0,train,DR3,MRTJ0,SA1.PHN,TRAIN/DR3/MRTJ0/SA1.PHN,TRAIN\\DR3\\MRTJ0\\SA1.PHN
4138.0,train,DR3,MRTJ0,SX412.PHN,TRAIN/DR3/MRTJ0/SX412.PHN,TRAIN\\DR3\\MRTJ0\\SX412.PHN
4151.0,train,DR3,MTLB0,SI504.PHN,TRAIN/DR3/MTLB0/SI504.PHN,TRAIN\\DR3\\MTLB0\\SI504.PHN
4154.0,train,DR3,MTLB0,SX324.PHN,TRAIN/DR3/MTLB0/SX324.PHN,TRAIN\\DR3\\MTLB0\\SX324.PHN
4161.0,train,DR3,MTLB0,SX144.PHN,TRAIN/DR3/MTLB0/SX144.PHN,TRAIN\\DR3\\MTLB0\\SX144.PHN
4166.0,train,DR3,MTLB0,SX54.PHN,TRAIN/DR3/MTLB0/SX54.PHN,TRAIN\\DR3\\MTLB0\\SX54.PHN
4168.0,train,DR3,MTLB0,SI1764.PHN,TRAIN/DR3/MTLB0/SI1764.PHN,TRAIN\\DR3\\MTLB0\\SI1764.PHN
4172.0,train,DR3,MTLB0,SX234.PHN,TRAIN/DR3/MTLB0/SX234.PHN,TRAIN\\DR3\\MTLB0\\SX234.PHN
4178.0,train,DR3,MTLB0,SX414.PHN,TRAIN/DR3/MTLB0/SX414.PHN,TRAIN\\DR3\\MTLB0\\SX414.PHN
4180.0,train,DR3,MTLB0,SA2.PHN,TRAIN/DR3/MTLB0/SA2.PHN,TRAIN\\DR3\\MTLB0\\SA2.PHN
4187.0,train,DR3,MTLB0,SA1.PHN,TRAIN/DR3/MTLB0/SA1.PHN,TRAIN\\DR3\\MTLB0\\SA1.PHN
4199.0,train,DR3,MTLB0,SI1134.PHN,TRAIN/DR3/MTLB0/SI1134.PHN,TRAIN\\DR3\\MTLB0\\SI1134.PHN
4208.0,train,DR3,MHMR0,SI489.PHN,TRAIN/DR3/MHMR0/SI489.PHN,TRAIN\\DR3\\MHMR0\\SI489.PHN
4209.0,train,DR3,MHMR0,SX309.PHN,TRAIN/DR3/MHMR0/SX309.PHN,TRAIN\\DR3\\MHMR0\\SX309.PHN
4219.0,train,DR3,MHMR0,SX219.PHN,TRAIN/DR3/MHMR0/SX219.PHN,TRAIN\\DR3\\MHMR0\\SX219.PHN
4229.0,train,DR3,MHMR0,SX399.PHN,TRAIN/DR3/MHMR0/SX399.PHN,TRAIN\\DR3\\MHMR0\\SX399.PHN
4232.0,train,DR3,MHMR0,SA2.PHN,TRAIN/DR3/MHMR0/SA2.PHN,TRAIN\\DR3\\MHMR0\\SA2.PHN
4236.0,train,DR3,MHMR0,SA1.PHN,TRAIN/DR3/MHMR0/SA1.PHN,TRAIN\\DR3\\MHMR0\\SA1.PHN
4238.0,train,DR3,MHMR0,SI1119.PHN,TRAIN/DR3/MHMR0/SI1119.PHN,TRAIN\\DR3\\MHMR0\\SI1119.PHN
4241.0,train,DR3,MHMR0,SX39.PHN,TRAIN/DR3/MHMR0/SX39.PHN,TRAIN\\DR3\\MHMR0\\SX39.PHN
4243.0,train,DR3,MHMR0,SI1692.PHN,TRAIN/DR3/MHMR0/SI1692.PHN,TRAIN\\DR3\\MHMR0\\SI1692.PHN
4247.0,train,DR3,MHMR0,SX129.PHN,TRAIN/DR3/MHMR0/SX129.PHN,TRAIN\\DR3\\MHMR0\\SX129.PHN
4255.0,train,DR3,MFMC0,SI502.PHN,TRAIN/DR3/MFMC0/SI502.PHN,TRAIN\\DR3\\MFMC0\\SI502.PHN
4258.0,train,DR3,MFMC0,SX322.PHN,TRAIN/DR3/MFMC0/SX322.PHN,TRAIN\\DR3\\MFMC0\\SX322.PHN
4261.0,train,DR3,MFMC0,SI1762.PHN,TRAIN/DR3/MFMC0/SI1762.PHN,TRAIN\\DR3\\MFMC0\\SI1762.PHN
4262.0,train,DR3,MFMC0,SX52.PHN,TRAIN/DR3/MFMC0/SX52.PHN,TRAIN\\DR3\\MFMC0\\SX52.PHN
4267.0,train,DR3,MFMC0,SX232.PHN,TRAIN/DR3/MFMC0/SX232.PHN,TRAIN\\DR3\\MFMC0\\SX232.PHN
4274.0,train,DR3,MFMC0,SX142.PHN,TRAIN/DR3/MFMC0/SX142.PHN,TRAIN\\DR3\\MFMC0\\SX142.PHN
4284.0,train,DR3,MFMC0,SA2.PHN,TRAIN/DR3/MFMC0/SA2.PHN,TRAIN\\DR3\\MFMC0\\SA2.PHN
4288.0,train,DR3,MFMC0,SA1.PHN,TRAIN/DR3/MFMC0/SA1.PHN,TRAIN\\DR3\\MFMC0\\SA1.PHN
4289.0,train,DR3,MFMC0,SX412.PHN,TRAIN/DR3/MFMC0/SX412.PHN,TRAIN\\DR3\\MFMC0\\SX412.PHN
4293.0,train,DR3,MFMC0,SI1132.PHN,TRAIN/DR3/MFMC0/SI1132.PHN,TRAIN\\DR3\\MFMC0\\SI1132.PHN
4303.0,train,DR3,FALK0,SI658.PHN,TRAIN/DR3/FALK0/SI658.PHN,TRAIN\\DR3\\FALK0\\SI658.PHN
4311.0,train,DR3,FALK0,SX186.PHN,TRAIN/DR3/FALK0/SX186.PHN,TRAIN\\DR3\\FALK0\\SX186.PHN
4323.0,train,DR3,FALK0,SX96.PHN,TRAIN/DR3/FALK0/SX96.PHN,TRAIN\\DR3\\FALK0\\SX96.PHN
4324.0,train,DR3,FALK0,SX6.PHN,TRAIN/DR3/FALK0/SX6.PHN,TRAIN\\DR3\\FALK0\\SX6.PHN
4327.0,train,DR3,FALK0,SX366.PHN,TRAIN/DR3/FALK0/SX366.PHN,TRAIN\\DR3\\FALK0\\SX366.PHN
4330.0,train,DR3,FALK0,SA2.PHN,TRAIN/DR3/FALK0/SA2.PHN,TRAIN\\DR3\\FALK0\\SA2.PHN
